src,back_st,back_end,stdev,theo_err,mad_arr
25.0,65.0,135.0,0.0361,0.0318,0.0265
25.0,65.0,145.0,0.0359,0.0317,0.0263
25.0,75.0,85.0,0.0375,0.0323,0.028
25.0,75.0,95.0,0.0368,0.0319,0.0278
25.0,75.0,105.0,0.0364,0.0317,0.0276
25.0,75.0,115.0,0.036,0.0316,0.0273
25.0,75.0,125.0,0.0358,0.0315,0.0263
25.0,75.0,135.0,0.0357,0.0315,0.0264
25.0,75.0,145.0,0.0356,0.0314,0.0263
25.0,85.0,95.0,0.0364,0.0317,0.0262
25.0,85.0,105.0,0.036,0.0315,0.0269
25.0,85.0,115.0,0.0357,0.0315,0.0255
25.0,85.0,125.0,0.0355,0.0314,0.0266
25.0,85.0,135.0,0.0355,0.0314,0.0263
25.0,85.0,145.0,0.0354,0.0314,0.0261
25.0,95.0,105.0,0.0357,0.0315,0.026
25.0,95.0,115.0,0.0354,0.0314,0.0266
25.0,95.0,125.0,0.0353,0.0314,0.0257
25.0,95.0,135.0,0.0353,0.0314,0.0253
25.0,95.0,145.0,0.0353,0.0313,0.0254
25.0,105.0,115.0,0.0352,0.0314,0.0263
25.0,105.0,125.0,0.0352,0.0314,0.0268
25.0,105.0,135.0,0.0353,0.0313,0.0261
25.0,105.0,145.0,0.0353,0.0313,0.0264
25.0,115.0,125.0,0.0352,0.0314,0.0277
25.0,115.0,135.0,0.0353,0.0313,0.0266
25.0,115.0,145.0,0.0353,0.0313,0.0267
25.0,125.0,135.0,0.0354,0.0314,0.0259
25.0,125.0,145.0,0.0353,0.0313,0.0265
25.0,135.0,145.0,0.0352,0.0313,0.0264
35.0,35.0,45.0,-0.1026,-0.1025,-0.0705
35.0,35.0,55.0,-0.1875,-0.1822,-0.1349
35.0,35.0,65.0,0.1256,0.1192,0.0918
35.0,35.0,75.0,0.0539,0.0486,0.0368
35.0,35.0,85.0,0.0392,0.0346,0.0271
35.0,35.0,95.0,0.0332,0.029,0.0236
35.0,35.0,105.0,0.03,0.0261,0.022
35.0,35.0,115.0,0.0279,0.0243,0.0209
35.0,35.0,125.0,0.0266,0.0232,0.0193
35.0,35.0,135.0,0.0257,0.0224,0.0191
35.0,35.0,145.0,0.025,0.0218,0.0186
35.0,45.0,55.0,4.503,4.0311,2.9128
35.0,45.0,65.0,0.0682,0.0602,0.0389
35.0,45.0,75.0,0.0406,0.0347,0.0251
35.0,45.0,85.0,0.0327,0.0277,0.0208
35.0,45.0,95.0,0.0291,0.0246,0.0204
35.0,45.0,105.0,0.0271,0.023,0.0198
35.0,45.0,115.0,0.0258,0.022,0.0183
35.0,45.0,125.0,0.0249,0.0214,0.0178
35.0,45.0,135.0,0.0243,0.0209,0.0177
35.0,45.0,145.0,0.0239,0.0206,0.0172
35.0,55.0,65.0,0.0368,0.0332,0.0248
35.0,55.0,75.0,0.0285,0.0246,0.0188
35.0,55.0,85.0,0.0259,0.0221,0.0178
35.0,55.0,95.0,0.0247,0.021,0.0171
35.0,55.0,105.0,0.0239,0.0204,0.0167
35.0,55.0,115.0,0.0234,0.02,0.0169
35.0,55.0,125.0,0.023,0.0198,0.0164
35.0,55.0,135.0,0.0227,0.0196,0.0165
35.0,55.0,145.0,0.0226,0.0195,0.0164
35.0,65.0,75.0,0.0257,0.0213,0.0205
35.0,65.0,85.0,0.0241,0.02,0.0186
35.0,65.0,95.0,0.0235,0.0195,0.0177
35.0,65.0,105.0,0.023,0.0193,0.0171
35.0,65.0,115.0,0.0226,0.0192,0.0169
35.0,65.0,125.0,0.0224,0.0191,0.0169
35.0,65.0,135.0,0.0223,0.0191,0.0168
35.0,65.0,145.0,0.0222,0.019,0.0167
